Supplier_ID,Year,Financial_Stability_Score,Delivery_Performance_Score,Quality_Compliance_Score,Regulatory_Adherence_Score,Sustainability_Score,Past_Risk_Level,ERP_Transactions,Incidents_Count,MCDM_Score,Risk_Category,Risk_Score_Equal,Risk_Score_Priority,Risk_Class_Equal,Risk_Class_Priority
57,2025,0.42,0.44,0.66,0.69,0.66,0.1,304,11,0.54,Medium,0.6259380594343,0.6914375939849624,Medium Risk,High Risk
2,2023,0.82,0.72,0.93,0.88,0.31,0.39,137,11,0.78,High,0.4454958825635517,0.4149518796992481,Medium Risk,Medium Risk
16,2024,0.86,0.5,0.77,0.68,0.8,0.27,415,17,0.72,High,0.5348263515932689,0.5007022556390978,Medium Risk,Medium Risk
15,2022,0.63,0.8,0.7,0.72,0.74,0.15,247,0,0.71,High,0.38333333333333336,0.4025714285714286,Medium Risk,Medium Risk
4,2023,0.79,0.97,1.0,0.78,0.48,0.44,473,12,0.84,High,0.3877765843179377,0.3243721804511278,Medium Risk,Low Risk
23,2023,0.44,0.86,0.71,0.83,0.31,0.03,445,4,0.64,Medium,0.46636770497672764,0.5068812030075188,Medium Risk,Medium Risk
97,2024,0.65,0.64,0.82,0.85,0.38,0.98,275,12,0.68,Medium,0.6188990332975296,0.5963864661654135,Medium Risk,Medium Risk
58,2023,0.96,0.57,0.67,0.88,0.84,0.93,123,10,0.78,High,0.48838524883637663,0.44650300751879696,Medium Risk,Medium Risk
15,2025,0.58,0.55,0.6,0.98,0.94,0.05,341,11,0.67,Medium,0.41638023630504833,0.4998233082706767,Medium Risk,Medium Risk
98,2024,0.74,0.78,0.93,0.9,0.68,0.65,275,8,0.81,High,0.37947010383100604,0.3728766917293233,Medium Risk,Medium Risk
78,2024,0.64,0.48,0.62,0.72,0.95,0.23,403,9,0.64,Medium,0.5165807375581812,0.5538827067669173,Medium Risk,Medium Risk
1,2022,0.38,0.97,0.93,0.83,0.77,0.02,495,5,0.74,High,0.3017776584317938,0.3663015037593985,Low Risk,Medium Risk
23,2024,0.79,0.65,0.75,0.6,0.78,0.66,288,14,0.72,High,0.5849230218403151,0.5227556390977444,Medium Risk,Medium Risk
40,2023,0.66,0.91,0.73,0.74,0.68,0.72,76,3,0.75,High,0.4515359828141783,0.42291804511278186,Medium Risk,Medium Risk
80,2024,0.63,0.85,0.84,0.95,1.0,0.43,125,3,0.81,High,0.258780880773362,0.3056037593984962,Low Risk,Low Risk
95,2024,0.44,0.9,0.78,0.62,0.98,0.51,194,17,0.7,Medium,0.5414249910490511,0.5278165413533835,Medium Risk,Medium Risk
37,2025,0.76,0.77,0.59,0.81,0.8,0.97,349,6,0.74,High,0.5132420336555674,0.477678947368421,Medium Risk,Medium Risk
44,2025,0.53,0.96,0.67,1.0,0.64,0.18,427,9,0.75,High,0.36658073755818116,0.40302556390977434,Medium Risk,Medium Risk
10,2023,0.99,0.43,0.55,0.89,0.5,0.18,262,16,0.7,Medium,0.5536680988184748,0.5231390977443608,Medium Risk,Medium Risk
9,2021,0.84,0.48,0.73,0.84,0.6,0.03,355,0,0.7,Medium,0.3766666666666666,0.41177142857142857,Medium Risk,Medium Risk
13,2021,0.7,0.88,0.99,0.7,0.66,0.91,120,15,0.8,High,0.5119656283566058,0.4436902255639098,Medium Risk,Medium Risk
56,2024,0.62,0.57,0.98,0.66,0.71,0.28,142,18,0.69,Medium,0.5415968492660223,0.5385796992481204,Medium Risk,Medium Risk
97,2021,0.71,0.89,0.7,0.78,0.81,0.36,104,19,0.77,High,0.48272108843537415,0.43821428571428567,Medium Risk,Medium Risk
52,2024,0.36,0.58,0.98,0.98,0.53,0.57,136,8,0.65,Medium,0.4809667024704618,0.5760195488721805,Medium Risk,Medium Risk
81,2025,0.87,0.97,0.55,0.66,0.97,0.54,66,14,0.81,High,0.47220193340494093,0.3780413533834587,Medium Risk,Medium Risk
2,2024,0.82,0.53,0.93,0.98,0.47,0.88,473,12,0.76,High,0.49988542785535256,0.4905721804511278,Medium Risk,Medium Risk
4,2021,0.9,0.7,0.8,0.69,0.68,0.69,195,9,0.78,High,0.4912406015037594,0.4242255639097744,Medium Risk,Medium Risk
57,2023,0.73,0.62,0.89,0.67,0.57,0.35,301,8,0.71,High,0.49276942355889725,0.4764195488721804,Medium Risk,Medium Risk
15,2024,0.64,0.88,0.79,0.74,0.87,0.24,482,12,0.77,High,0.40593984962406016,0.3950436090225563,Medium Risk,Medium Risk
1,2022,0.48,0.41,0.82,0.8,0.61,0.97,76,17,0.59,Medium,0.715438596491228,0.7416308270676693,High Risk,High Risk
39,2021,0.7,0.92,0.79,0.89,0.56,0.09,87,8,0.79,High,0.3423612602935911,0.3405624060150376,Medium Risk,Medium Risk
73,2023,0.97,0.55,0.67,0.96,0.98,0.44,253,1,0.8,High,0.2962943071965629,0.3152774436090226,Low Risk,Low Risk
78,2024,0.46,0.46,0.91,0.66,0.82,0.05,155,4,0.62,Medium,0.45987110633727163,0.5430240601503759,Medium Risk,Medium Risk
50,2022,0.52,0.98,0.71,0.78,0.7,0.98,245,6,0.73,High,0.5104869316147512,0.4882646616541354,Medium Risk,Medium Risk
62,2021,0.8,0.76,0.54,0.87,0.34,0.6,363,18,0.7,Medium,0.6315628356605799,0.5651939849624059,Medium Risk,Medium Risk
34,2024,0.78,0.89,0.71,0.72,0.96,0.68,100,2,0.8,High,0.37428929466523453,0.3395691729323308,Medium Risk,Medium Risk
76,2025,0.54,0.77,0.77,0.65,0.5,0.24,183,18,0.66,Medium,0.6110186179735052,0.5850368421052632,Medium Risk,Medium Risk
69,2022,0.31,0.71,0.57,0.95,0.91,0.42,373,4,0.62,Medium,0.4590207662012174,0.5666383458646617,Medium Risk,Medium Risk
40,2023,0.49,0.7,0.89,0.94,0.89,0.36,322,3,0.73,High,0.32480128893662735,0.4113894736842106,Low Risk,Medium Risk
99,2021,0.79,0.41,0.7,0.73,0.79,0.77,416,10,0.67,Medium,0.5935213032581454,0.5821315789473684,Medium Risk,Medium Risk
55,2023,0.51,0.67,0.86,0.88,0.99,0.23,230,12,0.72,High,0.3865520945220193,0.45262932330827066,Medium Risk,Medium Risk
12,2025,0.94,0.49,0.88,0.83,0.49,0.47,54,10,0.75,High,0.4750859291084855,0.44661729323308275,Medium Risk,Medium Risk
71,2025,0.7,0.78,0.76,0.62,0.46,0.49,115,5,0.7,Medium,0.5356892230576441,0.4912872180451128,Medium Risk,Medium Risk
41,2024,0.53,0.55,0.73,0.65,0.95,0.87,430,13,0.64,Medium,0.6374382384532761,0.642263909774436,Medium Risk,Medium Risk
70,2022,0.93,0.78,0.72,0.62,0.65,0.76,338,17,0.78,High,0.5902005012531327,0.4732736842105263,Medium Risk,Medium Risk
5,2022,0.75,0.45,0.72,0.72,0.68,0.13,225,11,0.66,Medium,0.5285571070533478,0.538909022556391,Medium Risk,Medium Risk
82,2021,0.37,0.75,0.74,0.81,0.77,0.27,374,6,0.64,Medium,0.46086108127461506,0.5308218045112783,Medium Risk,Medium Risk
45,2024,0.74,0.45,0.56,0.62,0.48,0.14,102,5,0.59,Medium,0.6091586108127461,0.6052157894736843,Medium Risk,Medium Risk
69,2024,0.73,0.9,0.86,0.65,0.82,0.28,174,18,0.8,High,0.45598460436806304,0.3965654135338347,Medium Risk,Medium Risk
39,2024,0.62,0.87,0.8,0.86,1.0,0.07,70,6,0.79,High,0.27075904045828864,0.3106503759398497,Low Risk,Low Risk
95,2022,0.35,0.89,0.82,0.86,0.39,0.65,152,0,0.66,Medium,0.4776190476190476,0.5248714285714287,Medium Risk,Medium Risk
25,2023,0.61,0.42,0.68,0.93,0.79,0.46,118,8,0.64,Medium,0.5028374507697816,0.5717338345864662,Medium Risk,Medium Risk
2,2022,0.63,0.96,0.82,0.72,0.67,0.07,375,15,0.77,High,0.42659147869674185,0.3973187969924812,Medium Risk,Medium Risk
49,2023,0.63,0.61,0.84,0.86,0.8,0.27,121,4,0.72,High,0.3735445757250269,0.42829548872180456,Medium Risk,Medium Risk
15,2023,0.37,0.41,0.57,0.89,0.98,0.98,284,1,0.56,Medium,0.5827909058360186,0.689706015037594,Medium Risk,High Risk
54,2023,0.87,0.55,0.71,0.94,0.91,0.24,166,6,0.77,High,0.3357250268528465,0.36476466165413535,Medium Risk,Medium Risk
64,2025,0.48,0.78,0.51,0.89,0.66,0.61,298,15,0.64,Medium,0.6071016827783744,0.6203473684210525,Medium Risk,Medium Risk
9,2022,0.83,0.84,0.93,0.68,0.58,0.95,474,7,0.8,High,0.48113498030791263,0.40161353383458653,Medium Risk,Medium Risk
93,2024,0.38,0.52,1.0,0.82,0.5,0.99,139,18,0.62,Medium,0.6839097744360904,0.7154511278195488,High Risk,High Risk
49,2023,0.89,0.83,0.84,0.96,0.78,0.28,107,13,0.86,High,0.30556749015395634,0.282521052631579,Low Risk,Low Risk
66,2021,0.83,0.77,0.54,0.81,0.54,0.33,55,5,0.73,High,0.4673558897243107,0.435272932330827,Medium Risk,Medium Risk
53,2022,0.35,0.8,0.9,0.87,0.65,0.95,261,0,0.68,Medium,0.46241496598639464,0.5227142857142858,Medium Risk,Medium Risk
65,2021,0.6,0.42,0.98,0.68,0.85,0.77,265,11,0.67,Medium,0.563046902971715,0.5849518796992481,Medium Risk,Medium Risk
45,2022,0.64,0.41,0.96,0.99,0.46,0.21,108,16,0.68,Medium,0.4894504117436448,0.5478248120300753,Medium Risk,Medium Risk
54,2021,0.55,0.9,0.75,0.96,0.95,0.17,124,17,0.78,High,0.3636698890082348,0.39590225563909776,Medium Risk,Medium Risk
98,2021,0.55,0.74,0.63,0.97,0.49,0.9,406,15,0.67,Medium,0.6156050841389187,0.6158616541353383,Medium Risk,Medium Risk
79,2022,0.93,0.5,0.98,0.78,0.96,0.68,50,2,0.81,High,0.33796276405298953,0.33601203007518793,Medium Risk,Medium Risk
30,2024,0.4,0.46,0.71,0.92,0.4,0.13,156,12,0.56,Medium,0.5936949516648765,0.6822721804511278,Medium Risk,High Risk
53,2024,0.42,0.95,0.91,0.74,0.76,0.54,70,3,0.73,High,0.39752237737200147,0.42411804511278195,Medium Risk,Medium Risk
44,2025,0.33,0.67,0.95,0.83,0.88,0.99,150,1,0.67,Medium,0.4637432867883997,0.5440488721804512,Medium Risk,Medium Risk
48,2023,0.78,0.54,0.57,0.95,0.49,0.22,172,4,0.67,Medium,0.46072144647332625,0.4908526315789474,Medium Risk,Medium Risk
82,2024,0.74,0.66,0.72,0.72,0.83,0.94,123,10,0.72,High,0.5581811672037236,0.5214315789473685,Medium Risk,Medium Risk
81,2025,0.91,0.84,0.63,0.63,0.49,0.91,430,17,0.75,High,0.6562209094163982,0.5215308270676693,Medium Risk,Medium Risk
78,2021,0.48,0.83,0.51,0.75,0.74,0.15,221,6,0.64,Medium,0.4954869316147512,0.5249075187969926,Medium Risk,Medium Risk
80,2023,0.76,0.64,0.8,0.64,0.31,0.91,304,19,0.68,Medium,0.7340816326530613,0.642,High Risk,Medium Risk
58,2021,0.86,0.45,0.71,0.87,0.47,0.08,147,11,0.69,Medium,0.49110812746151095,0.4970804511278196,Medium Risk,Medium Risk
5,2025,0.98,0.98,0.58,0.72,0.37,0.27,180,8,0.8,High,0.45613677049767276,0.34801954887218056,Medium Risk,Medium Risk
26,2022,0.99,0.78,0.71,0.67,0.99,0.82,442,1,0.83,High,0.3818385248836377,0.3110917293233083,Medium Risk,Low Risk
61,2021,0.76,0.84,0.89,0.7,0.51,0.48,155,11,0.77,High,0.4769244539921232,0.4200661654135338,Medium Risk,Medium Risk
74,2023,0.55,0.85,0.75,0.65,0.71,0.3,52,5,0.7,Medium,0.46361439312567126,0.4629586466165413,Medium Risk,Medium Risk
43,2024,0.72,0.93,0.71,0.84,0.74,0.42,134,3,0.79,High,0.3494271392767634,0.3385466165413534,Medium Risk,Medium Risk
52,2024,0.91,0.54,0.61,0.89,0.52,0.51,362,14,0.72,High,0.5546849266022199,0.5192270676691728,Medium Risk,Medium Risk
73,2023,0.9,0.92,0.7,0.9,0.4,0.01,89,18,0.82,High,0.42010025062656636,0.354593984962406,Medium Risk,Medium Risk
50,2022,0.83,0.85,0.57,0.95,0.49,0.98,184,11,0.77,High,0.5379108485499463,0.47590902255639106,Medium Risk,Medium Risk
72,2025,0.61,0.44,0.79,0.84,0.82,0.03,156,0,0.66,Medium,0.3710884353741496,0.4643142857142857,Medium Risk,Medium Risk
18,2022,0.34,0.95,0.85,0.8,0.61,0.13,435,16,0.69,Medium,0.47934837092731836,0.5095676691729323,Medium Risk,Medium Risk
6,2022,0.62,0.83,0.79,0.8,0.43,0.46,462,5,0.71,High,0.46909058360186184,0.46255864661654134,Medium Risk,Medium Risk
78,2022,0.67,0.78,0.77,0.65,0.56,0.1,190,8,0.7,Medium,0.4746741854636591,0.45533383458646615,Medium Risk,Medium Risk
10,2025,0.51,0.43,0.73,0.94,0.95,0.93,340,5,0.64,Medium,0.5149409237379163,0.5978729323308271,Medium Risk,Medium Risk
3,2022,0.99,0.8,0.64,0.83,0.38,0.97,421,11,0.79,High,0.5610401002506266,0.45378045112781956,Medium Risk,Medium Risk
5,2023,0.47,0.83,0.89,0.87,0.73,0.89,382,8,0.73,High,0.46889187253848913,0.4920624060150377,Medium Risk,Medium Risk
2,2025,0.47,0.99,0.69,0.89,0.78,0.21,468,15,0.74,High,0.42608127461510925,0.44504736842105264,Medium Risk,Medium Risk
15,2024,0.44,0.96,0.68,0.64,0.79,0.3,201,1,0.68,Medium,0.4370426065162906,0.4534631578947369,Medium Risk,Medium Risk
38,2023,0.59,0.99,0.83,0.9,0.32,0.12,395,17,0.76,High,0.4540780522735409,0.4341736842105263,Medium Risk,Medium Risk
9,2025,0.87,0.64,0.97,0.76,0.84,0.48,478,16,0.81,High,0.42805585392051565,0.38929624060150375,Medium Risk,Medium Risk
40,2022,0.96,0.9,0.9,0.68,0.86,0.85,442,10,0.88,High,0.4000179018976011,0.30006015037593986,Medium Risk,Low Risk
69,2023,0.7,0.63,0.98,0.71,0.58,0.98,493,10,0.73,High,0.5595076978159684,0.525045864661654,Medium Risk,Medium Risk
87,2021,0.31,0.74,0.97,0.87,0.88,0.01,478,19,0.69,Medium,0.4264965986394558,0.5108000000000001,Medium Risk,Medium Risk
61,2024,0.78,0.7,0.88,0.79,0.4,0.65,356,4,0.74,High,0.4709935553168636,0.4433954887218045,Medium Risk,Medium Risk
13,2023,0.73,0.49,0.98,0.81,0.35,0.63,254,14,0.69,Medium,0.5780182599355531,0.56466992481203,Medium Risk,Medium Risk
54,2023,0.74,0.96,0.6,0.89,0.91,0.52,261,15,0.81,High,0.4215914786967418,0.3853759398496241,Medium Risk,Medium Risk
76,2025,0.9,0.91,0.55,0.64,0.48,0.87,186,7,0.75,High,0.5820193340494092,0.46462781954887217,Medium Risk,Medium Risk
87,2022,0.74,0.61,0.89,0.69,0.75,0.24,218,9,0.73,High,0.4410365198711063,0.43803984962406023,Medium Risk,Medium Risk
24,2022,0.39,0.92,0.8,0.65,0.6,0.16,78,13,0.66,Medium,0.5279144289294665,0.5325639097744361,Medium Risk,Medium Risk
79,2021,0.36,0.52,0.74,0.74,0.55,0.53,207,18,0.55,Medium,0.7149301825993556,0.7529082706766919,High Risk,High Risk
53,2025,0.86,0.6,0.53,0.82,0.71,0.93,487,16,0.71,High,0.6347225205871823,0.5749819548872181,Medium Risk,Medium Risk
19,2023,0.94,0.76,0.76,0.82,0.98,0.77,60,15,0.84,High,0.429108485499463,0.36463308270676703,Medium Risk,Medium Risk
90,2025,0.62,0.58,0.52,0.73,0.68,0.55,61,2,0.61,Medium,0.5700375939849623,0.5881834586466167,Medium Risk,Medium Risk
21,2022,0.53,0.57,0.59,0.8,0.49,0.73,186,5,0.59,Medium,0.6328320802005012,0.6578443609022555,Medium Risk,Medium Risk
3,2024,0.84,0.6,0.78,0.68,0.82,0.05,75,13,0.74,High,0.4466559255281059,0.424621052631579,Medium Risk,Medium Risk
54,2022,0.6,0.51,0.64,0.71,0.66,0.23,491,15,0.61,Medium,0.6197547440028642,0.6327616541353384,Medium Risk,Medium Risk
24,2025,0.71,0.84,0.66,0.61,0.39,0.91,186,2,0.69,Medium,0.6032348728965271,0.5316406015037595,Medium Risk,Medium Risk
64,2024,0.81,0.72,0.6,0.64,0.57,0.84,482,15,0.7,Medium,0.6688363766559255,0.5778045112781955,High Risk,Medium Risk
100,2023,0.41,0.57,0.69,0.9,0.68,0.08,179,19,0.61,Medium,0.5666666666666667,0.6369571428571429,Medium Risk,Medium Risk
15,2024,0.59,0.96,0.82,0.92,0.63,0.36,172,7,0.78,High,0.3527676333691371,0.36592781954887216,Medium Risk,Medium Risk
29,2023,0.85,0.5,0.76,0.79,0.74,0.95,240,11,0.72,High,0.5647135696383817,0.5310090225563909,Medium Risk,Medium Risk
76,2023,0.34,0.44,0.59,0.61,0.82,0.72,260,15,0.5,Medium,0.7768295739348371,0.8144045112781954,High Risk,High Risk
86,2025,0.41,0.58,0.62,0.75,0.48,0.49,58,18,0.55,Medium,0.7297261009667025,0.7488225563909775,High Risk,High Risk
35,2025,0.75,0.58,0.73,0.71,0.56,0.16,55,13,0.68,Medium,0.5421321160042966,0.5251924812030075,Medium Risk,Medium Risk
67,2024,0.42,0.52,0.66,0.84,0.45,0.12,205,13,0.56,Medium,0.6140708915145004,0.6789639097744361,Medium Risk,High Risk
44,2021,0.31,0.62,0.54,0.7,0.36,0.1,407,1,0.5,Medium,0.6222807017543859,0.6945774436090226,Medium Risk,High Risk
40,2023,0.75,0.48,0.96,0.64,0.97,0.61,248,1,0.73,High,0.4156140350877194,0.4318060150375941,Medium Risk,Medium Risk
11,2022,0.36,0.97,0.63,0.73,0.58,0.05,155,12,0.64,Medium,0.5229806659505908,0.541715037593985,Medium Risk,Medium Risk
53,2024,0.55,0.86,0.9,0.66,0.56,0.37,490,4,0.72,High,0.44789831722162543,0.44376691729323303,Medium Risk,Medium Risk
98,2024,0.87,0.63,0.52,0.67,0.97,0.07,413,15,0.72,High,0.49853025420694586,0.4611045112781955,Medium Risk,Medium Risk
25,2024,0.3,0.7,0.69,0.99,0.41,0.35,409,2,0.59,Medium,0.49187432867883996,0.5958406015037595,Medium Risk,Medium Risk
87,2025,0.45,0.53,0.86,0.8,0.59,0.17,222,9,0.62,Medium,0.5112065878983172,0.5818398496240601,Medium Risk,Medium Risk
25,2024,0.36,0.73,0.95,0.71,0.53,0.12,373,18,0.64,Medium,0.561154672395274,0.5929511278195488,Medium Risk,Medium Risk
19,2024,0.76,0.9,0.61,0.65,0.9,0.16,154,17,0.76,High,0.48030254206945944,0.42015939849624057,Medium Risk,Medium Risk
75,2022,0.34,0.92,0.67,0.96,0.96,0.67,416,1,0.71,High,0.37370927318295744,0.45492030075187967,Medium Risk,Medium Risk
93,2021,0.88,0.98,0.89,0.85,0.72,0.85,176,7,0.89,High,0.34545470819906915,0.27772781954887227,Medium Risk,Low Risk
19,2023,0.34,0.63,0.72,0.66,0.37,0.54,347,1,0.54,Medium,0.6374507697815969,0.6831345864661654,Medium Risk,High Risk
9,2023,0.98,0.83,1.0,0.88,0.51,0.67,479,1,0.88,High,0.2906480486931615,0.2404774436090226,Low Risk,Low Risk
46,2023,0.79,0.41,0.82,0.67,0.7,0.5,397,7,0.67,Medium,0.5379036877909059,0.5342849624060151,Medium Risk,Medium Risk
34,2024,0.89,0.93,0.74,0.89,0.52,0.34,162,12,0.83,High,0.38944325098460436,0.32911503759398497,Medium Risk,Low Risk
21,2022,0.75,0.42,0.81,0.8,0.68,0.36,351,7,0.68,Medium,0.4841962047977085,0.5119563909774436,Medium Risk,Medium Risk
10,2021,0.97,0.65,0.73,0.62,0.33,0.72,167,3,0.73,High,0.5644611528822054,0.47334661654135335,Medium Risk,Medium Risk
39,2025,0.47,0.85,0.58,0.68,0.62,0.29,340,12,0.63,Medium,0.5873684210526315,0.5820007518796992,Medium Risk,Medium Risk
52,2023,0.86,0.9,0.93,0.77,0.79,0.27,241,6,0.86,High,0.28106516290726813,0.24477894736842104,Low Risk,Low Risk
12,2023,0.7,0.95,0.98,0.82,0.62,0.95,488,3,0.83,High,0.3789509488005729,0.34491804511278207,Medium Risk,Medium Risk
89,2024,0.47,0.68,0.73,0.83,0.55,0.16,82,19,0.64,Medium,0.5797619047619048,0.6073428571428572,Medium Risk,Medium Risk
42,2024,0.73,0.52,0.8,0.87,0.67,0.72,158,4,0.71,High,0.4732384532760472,0.49505263157894736,Medium Risk,Medium Risk
54,2025,0.42,0.81,0.82,0.96,0.81,0.51,111,12,0.72,High,0.43117794486215544,0.48902932330827065,Medium Risk,Medium Risk
39,2025,0.88,0.66,0.82,0.89,0.74,0.14,253,15,0.8,High,0.381999641962048,0.3678902255639098,Medium Risk,Medium Risk
27,2024,0.9,0.81,0.94,0.68,0.91,0.06,68,7,0.85,High,0.2766451843895453,0.2416563909774436,Low Risk,Low Risk
38,2025,0.51,0.85,0.6,0.68,0.43,0.13,472,9,0.63,Medium,0.5668528464017185,0.5594398496240602,Medium Risk,Medium Risk
48,2024,0.84,0.84,0.9,0.71,0.92,0.14,275,5,0.84,High,0.276811672037236,0.2546015037593986,Low Risk,Low Risk
54,2021,0.41,0.97,0.88,0.71,0.71,0.72,443,11,0.72,High,0.51015574650913,0.5027375939849624,Medium Risk,Medium Risk
92,2023,0.77,0.63,0.98,0.95,0.8,0.71,57,19,0.81,High,0.4437074829931973,0.4358428571428572,Medium Risk,Medium Risk
51,2025,0.68,0.98,0.74,0.63,0.69,0.84,427,16,0.76,High,0.580062656641604,0.48895338345864664,Medium Risk,Medium Risk
62,2021,0.8,0.54,0.84,0.99,0.78,0.88,364,9,0.77,High,0.437907268170426,0.4516827067669173,Medium Risk,Medium Risk
99,2024,0.79,0.91,0.68,0.7,0.96,0.73,209,9,0.8,High,0.4429752953813105,0.38235413533834584,Medium Risk,Medium Risk
11,2023,0.68,0.79,0.88,0.85,0.68,0.75,89,18,0.77,High,0.5109505907626207,0.4781511278195488,Medium Risk,Medium Risk
67,2022,0.55,0.64,0.99,0.64,0.49,0.49,220,6,0.67,Medium,0.5281740064446832,0.5348932330827069,Medium Risk,Medium Risk
49,2021,0.72,0.58,0.71,0.69,0.98,0.13,73,6,0.7,Medium,0.4184801288936627,0.4401218045112783,Medium Risk,Medium Risk
81,2025,0.44,0.45,0.74,0.6,0.36,0.81,277,12,0.52,Medium,0.7989330469029718,0.8008293233082706,High Risk,High Risk
23,2023,0.78,0.43,0.89,0.94,0.86,0.51,177,12,0.75,High,0.4251235230934479,0.461115037593985,Medium Risk,Medium Risk
31,2022,0.45,0.72,0.87,0.85,0.63,0.96,472,12,0.68,Medium,0.5725044754744003,0.5912436090225563,Medium Risk,Medium Risk
37,2021,0.81,0.84,0.54,0.74,0.9,0.23,252,5,0.76,High,0.392015753669889,0.3659157894736842,Medium Risk,Medium Risk
61,2022,0.35,0.55,0.83,0.96,0.62,0.61,235,5,0.61,Medium,0.5049409237379162,0.6074443609022556,Medium Risk,Medium Risk
57,2025,0.54,0.71,0.99,0.88,0.77,0.24,59,10,0.75,High,0.3650519155030433,0.41830300751879695,Medium Risk,Medium Risk
97,2021,0.67,0.75,0.5,0.9,0.8,0.37,488,13,0.7,Medium,0.496860007160759,0.5016353383458646,Medium Risk,Medium Risk
93,2024,0.97,0.54,0.66,0.67,0.7,0.15,213,5,0.73,High,0.45089330469029715,0.4154300751879699,Medium Risk,Medium Risk
21,2025,0.76,0.6,0.87,0.82,0.62,0.17,386,13,0.74,High,0.44522735409953457,0.4475067669172933,Medium Risk,Medium Risk
16,2024,0.56,0.96,0.75,0.86,0.94,0.87,251,17,0.78,High,0.4850984604368063,0.46261654135338354,Medium Risk,Medium Risk
22,2021,0.63,0.43,0.6,0.92,0.62,0.3,288,18,0.62,Medium,0.609828141783029,0.6466654135338344,Medium Risk,Medium Risk
63,2021,0.82,0.56,0.56,0.7,0.94,0.58,226,19,0.7,Medium,0.6123129251700681,0.5652571428571428,Medium Risk,Medium Risk
64,2023,0.66,0.68,0.63,0.93,0.93,0.78,424,12,0.73,High,0.4922323666308629,0.5055007518796992,Medium Risk,Medium Risk
37,2021,0.37,0.84,0.6,0.75,0.65,0.73,225,5,0.62,Medium,0.5835463659147869,0.6073157894736841,Medium Risk,Medium Risk
70,2023,0.68,0.89,0.59,0.92,0.79,0.56,88,6,0.76,High,0.40518080916577154,0.40510751879699247,Medium Risk,Medium Risk
11,2024,0.4,0.8,0.76,0.86,0.54,0.91,360,8,0.66,Medium,0.5726673827425708,0.5972195488721804,Medium Risk,Medium Risk
10,2024,0.77,0.54,0.8,0.88,0.36,0.5,158,19,0.69,Medium,0.6013605442176869,0.5762857142857142,Medium Risk,Medium Risk
92,2022,0.43,0.94,0.72,0.68,0.61,0.41,51,7,0.67,Medium,0.5156928034371643,0.516784962406015,Medium Risk,Medium Risk
84,2022,0.66,0.49,0.53,0.89,0.69,0.36,435,19,0.63,Medium,0.6219387755102039,0.6385571428571428,Medium Risk,Medium Risk
61,2025,0.83,0.6,0.87,0.66,0.39,0.35,319,3,0.71,High,0.48554958825635514,0.45401804511278193,Medium Risk,Medium Risk
69,2023,0.34,0.48,0.93,0.85,0.48,0.56,385,5,0.58,Medium,0.5557912638739706,0.6488015037593985,Medium Risk,Medium Risk
65,2021,0.83,0.41,0.76,0.81,0.58,0.3,334,10,0.68,Medium,0.5153580379520228,0.521103007518797,Medium Risk,Medium Risk
3,2024,0.86,0.88,0.71,0.71,0.5,0.48,75,18,0.78,High,0.5495220193340494,0.4507082706766917,Medium Risk,Medium Risk
1,2025,0.87,0.58,0.79,0.9,0.57,0.3,339,13,0.76,High,0.45060150375939845,0.43773533834586464,Medium Risk,Medium Risk
49,2021,0.95,0.73,0.83,0.96,0.37,0.23,199,17,0.81,High,0.42659505907626205,0.3774593984962406,Medium Risk,Medium Risk
76,2022,0.9,0.65,0.54,0.78,0.46,0.29,434,18,0.7,Medium,0.6007124955245257,0.5332654135338345,Medium Risk,Medium Risk
37,2023,0.82,0.42,0.79,0.91,0.31,0.55,115,14,0.68,Medium,0.5916237021124239,0.5821413533834587,Medium Risk,Medium Risk
20,2024,0.46,0.96,0.67,0.66,0.69,0.94,451,1,0.68,Medium,0.5405119942713927,0.5240631578947368,Medium Risk,Medium Risk
48,2021,0.83,0.87,0.82,0.94,0.82,0.88,442,14,0.85,High,0.4062155388471179,0.35984135338345874,Medium Risk,Medium Risk
15,2023,0.59,0.57,0.78,0.72,0.36,0.0,330,8,0.62,Medium,0.5396741854636592,0.5645195488721805,Medium Risk,Medium Risk
6,2022,1.0,0.57,0.64,0.66,0.41,0.29,218,13,0.71,High,0.5862477622627998,0.5022353383458646,Medium Risk,Medium Risk
36,2024,0.73,0.56,0.64,0.8,0.86,0.05,253,15,0.69,Medium,0.4826459004654494,0.4976902255639098,Medium Risk,Medium Risk
51,2022,0.31,0.59,0.79,0.66,0.6,0.55,320,3,0.56,Medium,0.6026244181883279,0.6658894736842106,Medium Risk,High Risk
60,2025,0.58,0.87,0.97,0.94,0.69,0.41,315,19,0.8,High,0.41136054421768714,0.4170142857142858,Medium Risk,Medium Risk
65,2025,0.52,0.68,0.64,0.98,0.52,0.1,418,1,0.65,Medium,0.40391335481561047,0.48543458646616544,Medium Risk,Medium Risk
13,2023,0.74,0.62,0.77,0.92,0.87,0.96,57,12,0.76,High,0.4917221625492302,0.4886721804511277,Medium Risk,Medium Risk
59,2022,0.84,0.43,0.51,0.92,0.63,0.13,181,3,0.66,Medium,0.45357679914070886,0.4915466165413534,Medium Risk,Medium Risk
54,2022,0.9,0.83,0.74,0.81,0.98,0.97,375,17,0.85,High,0.47349982098102394,0.393287969924812,Medium Risk,Medium Risk
